ID,Name in English,Countries,Country codes alpha 3,ISO639-3 codes,Degree of endangerment,Alternate names,Name in the language,Number of speakers,Latitude,Longitude
405,Romani,The former Yugoslav Republic of Macedonia,MKD,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,NLD,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,NLD,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,NLD,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,NLD,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,NLD,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,NLD,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,NLD,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,POL,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,POL,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,POL,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,POL,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,POL,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,POL,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,POL,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,ROU,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,ROU,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,ROU,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,ROU,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,ROU,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,ROU,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,ROU,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,GBR,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,GBR,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,GBR,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,GBR,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,GBR,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,GBR,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,GBR,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,RUS,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,RUS,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,RUS,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,RUS,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,RUS,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,RUS,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,RUS,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVK,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVK,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVK,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVK,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVK,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVK,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVK,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVN,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVN,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVN,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVN,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVN,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVN,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SVN,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CHE,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CHE,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CHE,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CHE,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CHE,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CHE,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CHE,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CZE,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CZE,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CZE,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CZE,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CZE,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CZE,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,CZE,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,TUR,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,TUR,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,TUR,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,TUR,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,TUR,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,TUR,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,TUR,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,UKR,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,UKR,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,UKR,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,UKR,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,UKR,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,UKR,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,UKR,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SRB,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SRB,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SRB,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SRB,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SRB,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SRB,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,SRB,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,MNE,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,MNE,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,MNE,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,MNE,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,MNE,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,MNE,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,The former Yugoslav Republic of Macedonia,MNE,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ALB,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ALB,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ALB,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ALB,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ALB,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ALB,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ALB,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,DEU,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,DEU,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,DEU,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,DEU,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,DEU,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,DEU,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,DEU,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,AUT,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,AUT,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,AUT,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,AUT,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,AUT,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,AUT,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,AUT,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BRB,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BRB,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BRB,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BRB,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BRB,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BRB,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BRB,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BIH,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BIH,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BIH,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BIH,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BIH,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BIH,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BIH,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BGR,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BGR,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BGR,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BGR,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BGR,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BGR,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,BGR,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HRV,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HRV,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HRV,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HRV,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HRV,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HRV,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HRV,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,EST,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,EST,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,EST,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,EST,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,EST,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,EST,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,EST,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FIN,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FIN,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FIN,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FIN,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FIN,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FIN,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FIN,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FRA,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FRA,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FRA,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FRA,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FRA,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FRA,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,FRA,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,GRC,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,GRC,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,GRC,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,GRC,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,GRC,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,GRC,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,GRC,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HUN,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HUN,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HUN,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HUN,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HUN,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HUN,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,HUN,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ITA,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ITA,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ITA,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ITA,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ITA,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ITA,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ITA,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LVA,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LVA,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LVA,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LVA,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LVA,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LVA,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LVA,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LTU,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LTU,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LTU,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LTU,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LTU,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LTU,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,LTU,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,MKD,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,MKD,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,MKD,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,MKD,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,MKD,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,MKD,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,MKD,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,NLD,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,NLD,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,NLD,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,NLD,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,NLD,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,NLD,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,NLD,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,POL,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,POL,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,POL,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,POL,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,POL,rmo,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,POL,rmw,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,POL,rmy,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ROU,rmc,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ROU,rmf,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ROU,rml,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
405,Romani,Netherlands,ROU,rmn,Definitely endangered,"sinti, vlax,  calò",,3500000.0,46.3165,22.3681
